,County,Date,Temperature,Precipitation,Is_Burned,X,Y,FireDiscoveryDateTime,InitialLatitude,InitialLongitude,IncidentSize,FireCause
13467,Lane,201608,66.5,0.0013333333333333333,1.0,-123.13112537399999,44.057505333000094,2016/08/15 21:17:00+00,,,,
13468,Lane,201608,66.5,0.0013333333333333333,1.0,-123.139736485,44.0519497760001,2016/08/24 21:40:59+00,,,,
13469,Lane,201608,66.5,0.0013333333333333333,1.0,-123.04279203200001,44.079727565,2016/08/20 21:35:00+00,,,,
13470,Lane,201608,66.5,0.0013333333333333333,1.0,-123.13362537299999,44.053616443000095,2016/08/13 21:01:00+00,,,,
13471,Lane,201609,58.5,0.034333333333333334,1.0,-122.24971415899999,44.2251054290001,2016/09/22 20:25:06+00,44.20753,-122.2454,0.1,Natural
13472,Lane,201609,58.5,0.034333333333333334,1.0,-122.36381409299999,43.77394538900009,2016/09/21 15:08:59+00,43.76047,-122.3803,1.0,Human
13473,Lane,201609,58.5,0.034333333333333334,1.0,-122.67441411799999,43.652375352,2016/09/04 17:29:00+00,43.65237,-122.6744,0.1,Human
13474,Lane,201609,58.5,0.034333333333333334,1.0,-122.455614116,43.8230053840001,2016/09/28 21:04:59+00,43.8171,-122.479,0.1,Human
13475,Lane,201609,58.5,0.034333333333333334,1.0,-122.24321406600001,43.727555398,2016/09/24 15:00:01+00,43.77493,-122.3596,0.5,Natural
13476,Lane,201609,58.5,0.034333333333333334,1.0,-122.262914148,44.1585854240001,2016/09/12 01:25:00+00,44.1639,-122.2805,0.25,Human
13477,Lane,201609,58.5,0.034333333333333334,1.0,-122.198114025,43.543415390000106,2016/09/10 17:39:59+00,43.5492,-122.1994,0.1,Human
13478,Lane,201609,58.5,0.034333333333333334,1.0,-123.51251435200001,44.2241719720001,2016/09/17 22:41:00+00,,,,
13479,Lane,201609,58.5,0.034333333333333334,1.0,-123.47168102,44.26194975600001,2016/09/18 22:41:00+00,,,,
13480,Lane,201609,58.5,0.034333333333333334,1.0,-122.93501414100001,43.5580608770001,2016/09/22 22:43:00+00,,,,
13481,Lane,201609,58.5,0.034333333333333334,1.0,-122.446014099,43.739485378999994,2016/09/11 00:39:00+00,43.7467,-122.4605,0.1,Human
13482,Lane,201609,58.5,0.034333333333333334,1.0,-123.36640318200001,44.0325053080001,2016/09/15 22:40:00+00,,,,
13483,Lane,201609,58.5,0.034333333333333334,1.0,-123.423625434,44.1416719760001,2016/09/04 22:37:00+00,,,,
13484,Lane,201609,58.5,0.034333333333333334,1.0,-123.16418093700001,44.0683386630001,2016/09/12 22:38:59+00,,,,
13485,Lane,201609,58.5,0.034333333333333334,1.0,-123.188069831,44.07722755,2016/09/06 22:37:00+00,,,,
13486,Lane,201609,58.5,0.034333333333333334,1.0,-123.17806982399999,44.0483386610001,2016/09/26 22:43:00+00,,,,
13487,Lane,201609,58.5,0.034333333333333334,1.0,-123.700569893,44.001116385,2016/09/02 22:36:00+00,,,,
13488,Lane,201610,50.3,0.5383333333333333,1.0,-123.634181017,44.1191719540001,2016/10/01 22:49:00+00,,,,
13489,Lane,201611,47.2,0.27,1.0,-122.52001411200001,43.7480253730001,2016/11/03 17:52:59+00,43.748020000000004,-122.52,0.1,Human
13490,Lane,201611,47.2,0.27,1.0,-122.96445870000001,44.1547275770001,2016/11/06 23:51:59+00,,,,
13491,Lane,201611,47.2,0.27,1.0,-123.16918093299999,44.0458386610001,2016/11/05 22:51:59+00,,,,
13492,Lane,201612,33.9,0.3553333333333333,0.0,,,,,,,
13493,Lane,201701,34.9,0.26766666666666666,0.0,,,,,,,
13494,Lane,201702,39.4,0.44133333333333336,0.0,,,,,,,
13495,Lane,201703,43.1,0.413,0.0,,,,,,,
13496,Lane,201704,44.9,0.25533333333333336,0.0,,,,,,,
13497,Lane,201705,53.9,0.10033333333333333,0.0,,,,,,,
13498,Lane,201706,58.9,0.078,1.0,-122.090514121,44.1585854400001,2017/06/28 19:22:51+00,44.16288,-122.0887,0.2,Natural
13499,Lane,201706,58.9,0.078,1.0,-122.292714104,43.8936754040001,2017/06/27 14:06:19+00,43.888709999999996,-122.32,2.0,Natural
13500,Lane,201706,58.9,0.078,1.0,-122.100183115,44.116722437000114,2017/06/26 17:01:31+00,44.12117,-122.1099,2.0,Natural
13501,Lane,201706,58.9,0.078,1.0,-122.292714104,43.8936754040001,2017/06/26 02:21:23+00,43.88863,-122.32,2.5,Natural
13502,Lane,201706,58.9,0.078,1.0,-122.457914069,43.562795367,2017/06/26 04:14:02+00,43.56279,-122.4579,3.79,Natural
13503,Lane,201706,58.9,0.078,1.0,-122.073614022,43.6340754080001,2017/06/26 14:43:57+00,43.63527,-122.15,0.2,Natural
13504,Lane,201706,58.9,0.078,1.0,-122.11011411700001,44.1171554360001,2017/06/26 17:02:09+00,44.12117,-122.1099,0.25,Natural
13505,Lane,201706,58.9,0.078,1.0,-122.266714055,43.6522653910001,2017/06/29 23:27:04+00,43.65341,-122.2646,0.3,Natural
13506,Lane,201706,58.9,0.078,1.0,-121.98561401200001,43.655325418000096,2017/06/28 23:25:11+00,43.655809999999995,-121.9861,0.1,Natural
13507,Lane,201706,58.9,0.078,1.0,-122.340414166,44.186205418,2017/06/26 02:37:23+00,44.20349,-122.3126,1.5,Natural
13508,Lane,201706,58.9,0.078,1.0,-122.298914107,43.904385403999996,2017/06/26 23:50:33+00,43.9,-122.3001,0.1,Natural
13509,Lane,201707,65.7,0.0006666666666666666,1.0,-122.643014147,43.833305366000005,2017/07/20 19:12:00+00,43.8372,-122.6425,0.25,Human
13510,Lane,201707,65.7,0.0006666666666666666,1.0,-124.14971438,43.879395223000095,2017/07/08 00:16:09+00,43.87939,-124.1497,0.1,Human
13511,Lane,201707,65.7,0.0006666666666666666,1.0,-122.599614075,43.4730853470001,2017/07/04 19:01:00+00,43.473079999999996,-122.5996,0.1,Human
13512,Lane,201707,65.7,0.0006666666666666666,1.0,-121.986614039,43.799485427,2017/07/27 02:03:43+00,43.799170000000004,-121.9889,0.1,Natural
13513,Lane,201707,65.7,0.0006666666666666666,1.0,-122.606514137,43.8093353680001,2017/07/15 18:48:00+00,43.7622,-122.6168,0.25,Human
13514,Lane,201707,65.7,0.0006666666666666666,1.0,-124.12601441,44.054338235,2017/07/22 20:04:05+00,44.05445,-124.126283,0.15,Human
13515,Lane,201707,65.7,0.0006666666666666666,1.0,-122.020114011,43.6184354120001,2017/07/27 00:37:15+00,43.61258,-122.0174,1.0,Natural
13516,Lane,201707,65.7,0.0006666666666666666,1.0,-121.97921404200001,43.82691543,2017/07/26 23:14:09+00,43.8295,-121.9782,0.1,Natural
13517,Lane,201707,65.7,0.0006666666666666666,1.0,-122.00473601799999,43.6681724170001,2017/07/26 23:02:36+00,43.671659999999996,-122.0021,0.1,Natural
13518,Lane,201707,65.7,0.0006666666666666666,1.0,-122.518514111,43.742165371999995,2017/07/20 15:04:00+00,43.74609,-122.4002,0.5,Human
13519,Lane,201707,65.7,0.0006666666666666666,1.0,-122.24631413899999,44.124035423000095,2017/07/17 19:59:00+00,44.12095,-122.2518,0.1,Human
13520,Lane,201707,65.7,0.0006666666666666666,1.0,-122.318914174,44.250505423999996,2017/07/05 23:35:56+00,44.2632,-122.3195,0.25,Natural
13521,Lane,201707,65.7,0.0006666666666666666,1.0,-122.689414122,43.66128535100009,2017/07/11 23:25:00+00,43.66128,-122.6894,0.25,Human
13522,Lane,201707,65.7,0.0006666666666666666,1.0,-121.997514056,43.887655431999995,2017/07/26 22:01:44+00,43.897,-121.9942,0.25,Natural
13523,Lane,201707,65.7,0.0006666666666666666,1.0,-122.01181411,44.160795448,2017/07/30 21:14:59+00,44.1744,-122.0518,0.1,Human
13524,Lane,201707,65.7,0.0006666666666666666,1.0,-122.002514042,43.805338426000006,2017/07/27 02:04:18+00,43.80917,-122.0016,0.1,Natural
13525,Lane,201707,65.7,0.0006666666666666666,1.0,-122.54801412399999,43.7867753720001,2017/07/20 14:58:00+00,43.78772,-122.5404,0.1,Human
13526,Lane,201707,65.7,0.0006666666666666666,1.0,-121.989614038,43.79217542600001,2017/07/28 00:47:41+00,43.79225,-121.9893,0.25,Natural
13527,Lane,201707,65.7,0.0006666666666666666,1.0,-122.381414081,43.6966753830001,2017/07/10 20:35:00+00,43.688629999999996,-122.3812,0.1,Human
13528,Lane,201707,65.7,0.0006666666666666666,1.0,-122.655814151,43.845555366000006,2017/07/17 15:53:59+00,43.84555,-122.6559,0.1,Human
13529,Lane,201707,65.7,0.0006666666666666666,1.0,-122.42191409,43.70966538,2017/07/07 00:33:00+00,43.70838,-122.4249,0.5,Human
13530,Lane,201707,65.7,0.0006666666666666666,1.0,-122.480114106,43.745775376000005,2017/07/25 20:36:59+00,43.7467,-121.4606,0.2,Human
13531,Lane,201707,65.7,0.0006666666666666666,1.0,-122.871958604,43.7361164480001,2017/07/17 01:30:00+00,,,,
13532,Lane,201707,65.7,0.0006666666666666666,1.0,-124.12591441200001,44.0637852360001,2017/07/17 22:44:56+00,44.06378,-124.1259,0.1,Undetermined
13533,Lane,201708,68.7,0.004333333333333333,1.0,-122.573814111,43.6991453640001,2017/08/06 20:00:00+00,43.69914,-122.5738,0.1,Human
13534,Lane,201708,68.7,0.004333333333333333,1.0,-121.940114048,43.888885438,2017/08/09 14:21:14+00,43.88726,-121.9623,0.5,Natural
13535,Lane,201708,68.7,0.004333333333333333,1.0,-122.20641411,44.00133541899999,2017/08/11 01:40:36+00,44.00305,-122.1903,1.5,Natural
13536,Lane,201708,68.7,0.004333333333333333,1.0,-121.99581403299999,43.762845424,2017/08/11 22:35:45+00,43.761959999999995,-121.9959,0.25,Natural
13537,Lane,201708,68.7,0.004333333333333333,1.0,-122.653114082,43.471705342000114,2017/08/10 22:11:24+00,43.37162,-122.6316,0.1,Natural
13538,Lane,201708,68.7,0.004333333333333333,1.0,-122.61991410799999,43.63886535600009,2017/08/05 18:30:00+00,43.63848,-122.6215,0.1,Human
13539,Lane,201708,68.7,0.004333333333333333,1.0,-122.58191417,44.010465383000096,2017/08/11 01:53:33+00,44.01745,-122.5945,0.5,Natural
13540,Lane,201708,68.7,0.004333333333333333,1.0,-124.120981416,44.09222223800001,2017/08/01 02:54:00+00,44.092217,-124.120967,0.75,Human
13541,Lane,201708,68.7,0.004333333333333333,1.0,-121.84571407700001,44.126175462,2017/08/09 16:54:26+00,44.12617,-121.8457,0.5,Natural
13542,Lane,201708,68.7,0.004333333333333333,1.0,-121.934614107,44.211835459,2017/08/10 22:13:58+00,44.21386,-121.9342,0.1,Natural
13543,Lane,201708,68.7,0.004333333333333333,1.0,-122.004114033,43.754135423,2017/08/10 03:13:13+00,43.75486,-122.0051,0.1,Natural
13544,Lane,201708,68.7,0.004333333333333333,1.0,-122.63791411,43.639305353999994,2017/08/07 01:56:00+00,43.63878,-122.6388,0.1,Human
13545,Lane,201708,68.7,0.004333333333333333,1.0,-121.877814071,44.0684654550001,2017/08/10 23:38:00+00,44.06575,-121.8852,6747.0,Natural
13546,Lane,201708,68.7,0.004333333333333333,1.0,-121.994514096,44.1007254460001,2017/08/10 22:13:53+00,44.10003,-121.9976,3575.0,Natural
13547,Lane,201708,68.7,0.004333333333333333,1.0,-121.909214082,44.100435454,2017/08/10 22:09:42+00,44.09908,-121.9133,18086.0,Natural
13548,Lane,201708,68.7,0.004333333333333333,1.0,-122.096614117,44.128755438,2017/08/11 19:12:00+00,44.12875,-122.0966,3587.0,Natural
13549,Lane,201708,68.7,0.004333333333333333,1.0,-122.055114095,44.045785437000106,2017/08/10 23:43:04+00,44.04392,-122.0574,1586.0,Natural
13550,Lane,201708,68.7,0.004333333333333333,1.0,-122.05361410100001,44.079225439,2017/08/11 00:45:59+00,44.07922,-122.0536,0.1,Natural
13551,Lane,201708,68.7,0.004333333333333333,1.0,-121.892114099,44.203985463,2017/08/08 18:28:09+00,44.20398,-121.8921,0.1,Natural
13552,Lane,201708,68.7,0.004333333333333333,1.0,-122.049114125,44.213975448,2017/08/16 21:27:00+00,44.213879999999996,-122.0492,0.1,Human
13553,Lane,201708,68.7,0.004333333333333333,1.0,-122.176914006,43.4544753860001,2017/08/10 00:51:28+00,43.37154,-122.1793,0.5,Natural
13554,Lane,201708,68.7,0.004333333333333333,1.0,-122.100314078,43.9156654240001,2017/08/09 14:13:59+00,43.91638,-122.10700000000001,27.0,Natural
13555,Lane,201708,68.7,0.004333333333333333,1.0,-123.808314365,44.065285267,2017/08/26 19:32:10+00,44.06528,-123.8083,0.1,Human
13556,Lane,201708,68.7,0.004333333333333333,1.0,-121.873014058,44.00272545100009,2017/08/10 02:16:00+00,44.002720000000004,-121.8733,0.1,Human
13557,Lane,201708,68.7,0.004333333333333333,1.0,-122.25751409700001,43.886205407,2017/08/15 20:52:59+00,43.8862,-122.2575,0.1,Human
13558,Lane,201708,68.7,0.004333333333333333,1.0,-122.120514102,44.0316154290001,2017/08/11 21:56:12+00,44.03161,-122.1205,0.1,Natural
13559,Lane,201708,68.7,0.004333333333333333,1.0,-122.40371414299999,44.010645401000005,2017/08/12 01:35:21+00,44.204370000000004,-122.1089,0.5,Natural
13560,Lane,201708,68.7,0.004333333333333333,1.0,-122.63431411,43.63866535500011,2017/08/06 01:44:59+00,43.638659999999994,-122.6343,0.1,Human
13561,Lane,201708,68.7,0.004333333333333333,1.0,-122.684014121,43.660105351000006,2017/08/05 02:06:00+00,43.663759999999996,-122.6916,0.1,Human
13562,Lane,201708,68.7,0.004333333333333333,1.0,-122.170214106,44.009205423000004,2017/08/04 20:32:00+00,43.9856,-122.10799999999999,8709.0,Human
13563,Lane,201708,68.7,0.004333333333333333,1.0,-122.309014069,43.6896453890001,2017/08/28 19:41:48+00,43.689640000000004,-122.3093,0.1,Human
13564,Lane,201708,68.7,0.004333333333333333,1.0,-121.98441402899999,43.7484454240001,2017/08/11 02:17:33+00,43.73752,-121.9924,0.1,Natural
13565,Lane,201708,68.7,0.004333333333333333,1.0,-122.57481416799999,44.0030753840001,2017/08/11 01:50:59+00,44.00307,-122.5748,10114.0,Natural
13566,Lane,201708,68.7,0.004333333333333333,1.0,-122.613914193,44.106845386,2017/08/11 00:52:43+00,44.10684000000001,-122.6139,0.25,Natural
13567,Lane,201708,68.7,0.004333333333333333,1.0,-122.965414261,44.1808053560001,2017/08/11 00:59:20+00,44.179109999999994,-122.955,3.0,Human
13568,Lane,201708,68.7,0.004333333333333333,1.0,-122.94901425799999,44.1811353580001,2017/08/03 19:05:00+00,44.181129999999996,-122.949,1.5,Human
13569,Lane,201709,61.4,0.10533333333333332,1.0,-122.41561405700001,43.533845369000105,2017/09/07 19:12:02+00,43.32,-122.2399,0.1,Natural
13570,Lane,201709,61.4,0.10533333333333332,1.0,-122.379614095,43.774775388000094,2017/09/01 17:10:59+00,43.77478,-122.3799,0.1,Human
13571,Lane,201709,61.4,0.10533333333333332,1.0,-122.490814076,43.575735363999996,2017/09/12 17:11:07+00,43.575829999999996,-122.4911,0.25,Natural
13572,Lane,201709,61.4,0.10533333333333332,1.0,-122.25771410200001,43.9154254090001,2017/09/09 23:18:23+00,43.91542000000001,-122.2577,0.25,Natural
13573,Lane,201709,61.4,0.10533333333333332,1.0,-122.33821405200001,43.574385379,2017/09/07 16:30:22+00,43.57826,-122.3389,0.25,Natural
13574,Lane,201709,61.4,0.10533333333333332,1.0,-122.01111403600001,43.7664354230001,2017/09/07 15:55:27+00,43.76654,-122.0114,0.5,Natural
13575,Lane,201709,61.4,0.10533333333333332,1.0,-121.897114047,43.922905443999994,2017/09/13 17:47:49+00,43.92236,-121.8953,8.0,Natural
13576,Lane,201709,61.4,0.10533333333333332,1.0,-122.318114046,43.55708538,2017/09/08 22:16:07+00,43.56785,-122.3325,0.1,Natural
13577,Lane,201709,61.4,0.10533333333333332,1.0,-122.611814131,43.771805365,2017/09/10 02:38:46+00,43.77299,-122.611,1.3,Natural
13578,Lane,201709,61.4,0.10533333333333332,1.0,-122.260214106,43.9320654090001,2017/09/13 16:34:49+00,43.93206,-122.2602,0.53,Natural
13579,Lane,201709,61.4,0.10533333333333332,1.0,-122.51681407,43.519735358,2017/09/07 16:35:44+00,43.5204,-122.5169,4.2,Natural
13580,Lane,201709,61.4,0.10533333333333332,1.0,-122.444914094,43.713085378000095,2017/09/10 17:00:10+00,43.71100000000001,-122.4446,0.1,Natural
13581,Lane,201709,61.4,0.10533333333333332,1.0,-122.288214021,43.442825375,2017/09/07 19:35:18+00,43.44167,-122.2881,0.1,Natural
13582,Lane,201709,61.4,0.10533333333333332,1.0,-122.371714093,43.770875388,2017/09/01 17:03:59+00,43.7924,-122.3767,10.0,Human
13583,Lane,201709,61.4,0.10533333333333332,1.0,-122.29061405,43.602835385,2017/09/09 22:32:09+00,43.60112,-122.2914,0.25,Natural
13584,Lane,201709,61.4,0.10533333333333332,1.0,-122.67951411899999,43.652895351000005,2017/09/14 21:30:00+00,43.653009999999995,-122.6798,0.1,Human
13585,Lane,201709,61.4,0.10533333333333332,1.0,-122.189214027,43.562715392,2017/09/07 19:00:09+00,43.5625,-122.1906,0.1,Natural
13586,Lane,201709,61.4,0.10533333333333332,1.0,-124.149014388,43.921005225,2017/09/10 19:41:29+00,43.92100000000001,-124.149,0.1,Human
13587,Lane,201709,61.4,0.10533333333333332,1.0,-122.428114048,43.472655364,2017/09/07 19:13:53+00,43.47883,-122.4236,1.0,Natural
13588,Lane,201709,61.4,0.10533333333333332,1.0,-122.240914066,43.7324553980001,2017/09/09 21:08:59+00,43.73245,-122.2409,441.0,Natural
13589,Lane,201709,61.4,0.10533333333333332,1.0,-122.72581413,43.6752553480001,2017/09/08 13:59:09+00,43.67445,-122.7246,1.0,Natural
13590,Lane,201709,61.4,0.10533333333333332,1.0,-123.743414364,44.1111152760001,2017/09/11 19:11:00+00,44.096667,-123.7625,2.0,Undetermined
13591,Lane,201710,50.6,0.25366666666666665,1.0,-122.221114139,44.143515427000104,2017/10/04 23:28:00+00,44.14698,-122.2462,0.1,Human
13592,Lane,201710,50.6,0.25366666666666665,1.0,-122.57931412299999,43.7602053680001,2017/10/10 21:27:35+00,43.7602,-122.5796,,Human
13593,Lane,201711,42.8,0.3643333333333333,1.0,-122.60891419299999,44.109135386999995,2017/11/09 20:41:00+00,44.10913,-122.6089,0.1,Natural
13594,Lane,201711,42.8,0.3643333333333333,1.0,-122.964414261,44.180675357,2017/11/09 20:26:59+00,44.18067,-122.9644,3.4,Human
13595,Lane,201712,39.2,0.13899999999999998,0.0,,,,,,,
13596,Lane,201801,42.0,0.2803333333333333,0.0,,,,,,,
13597,Lane,201802,38.2,0.15766666666666668,0.0,,,,,,,
13598,Lane,201803,41.3,0.19466666666666665,0.0,,,,,,,
13599,Lane,201804,46.7,0.21833333333333327,0.0,,,,,,,
13600,Lane,201805,55.0,0.027666666666666662,1.0,-122.613814079,43.488585347,2018/05/31 16:51:59+00,43.48858,-122.6138,0.1,Human
13601,Lane,201805,55.0,0.027666666666666662,1.0,-122.420014099,43.7592653830001,2018/05/28 20:03:00+00,43.67798,-122.43299999999999,0.1,Human
13602,Lane,201805,55.0,0.027666666666666662,1.0,-122.401214115,43.8659453920001,2018/05/21 19:56:00+00,43.86508,-122.4009,0.1,Human
13603,Lane,201806,58.4,0.06200000000000001,1.0,-122.23161405200001,43.662345395,2018/06/15 21:58:00+00,43.66366,-122.221,0.1,Human
13604,Lane,201806,58.4,0.06200000000000001,1.0,-122.419514101,43.774475384,2018/06/17 22:45:58+00,43.77447,-122.4195,0.1,Natural
13605,Lane,201806,58.4,0.06200000000000001,1.0,-122.529114081,43.56827536,2018/06/24 23:10:10+00,43.568870000000004,-122.5318,0.1,Natural
13606,Lane,201806,58.4,0.06200000000000001,1.0,-124.04831441,44.1148452460001,2018/06/02 05:10:59+00,44.11484,-124.0483,0.1,Unknown
13607,Lane,201806,58.4,0.06200000000000001,1.0,-122.381403081,43.6964493830001,2018/06/06 20:15:00+00,43.6153,-122.4392,0.1,Human
13608,Lane,201806,58.4,0.06200000000000001,1.0,-122.222914045,43.6340853940001,2018/06/07 09:43:00+00,43.65717,-122.2263,0.1,Human
13609,Lane,201806,58.4,0.06200000000000001,1.0,-122.49821408,43.591605365000106,2018/06/22 16:05:40+00,43.585190000000004,-122.5037,0.3,Natural
13610,Lane,201806,58.4,0.06200000000000001,1.0,-122.174584129,44.12879543,2018/06/22 15:24:01+00,44.12888,-122.17478999999999,0.1,Natural
13611,Lane,201806,58.4,0.06200000000000001,1.0,-122.41471408700001,43.696835379,2018/06/21 16:52:31+00,43.63379000000001,-122.4195,0.1,Natural
13612,Lane,201806,58.4,0.06200000000000001,1.0,-122.29221415399999,44.16274542100009,2018/06/26 20:35:00+00,44.16274,-122.2922,0.5,Unknown
13613,Lane,201807,67.1,0.0003333333333333333,1.0,-124.039614429,44.2203452530001,2018/07/01 18:59:00+00,44.13641,-124.0545,0.1,Human
13614,Lane,201807,67.1,0.0003333333333333333,1.0,-122.534614086,43.590395361000006,2018/07/05 23:16:50+00,43.592729999999996,-122.5366,0.25,Natural
13615,Lane,201807,67.1,0.0003333333333333333,1.0,-122.185514148,44.217995435,2018/07/11 16:50:00+00,44.21796,-122.1853,0.25,Unknown
13616,Lane,201807,67.1,0.0003333333333333333,1.0,-122.17291401,43.480095388000095,2018/07/17 21:57:23+00,43.481429999999996,-122.1711,1.55,Natural
13617,Lane,201807,67.1,0.0003333333333333333,1.0,-122.264114158,44.210285426999995,2018/07/26 20:38:00+00,44.603559999999995,-122.08200000000001,0.1,Human
13618,Lane,201807,67.1,0.0003333333333333333,1.0,-122.52161416,44.00827538900009,2018/07/02 21:00:00+00,44.01783,-122.5161,0.3,Natural
13619,Lane,201807,67.1,0.0003333333333333333,1.0,-124.129014391,43.954355228999994,2018/07/15 15:06:12+00,43.94942,-124.1319,0.1,Human
13620,Lane,201807,67.1,0.0003333333333333333,1.0,-121.992414072,43.975605438000095,2018/07/17 21:39:19+00,43.91733,-122.0395,0.5,Natural
13621,Lane,201807,67.1,0.0003333333333333333,1.0,-123.03056974299999,43.7325053230001,2018/07/05 18:30:00+00,,,,
13622,Lane,201808,65.6,0.004333333333333333,1.0,-122.23751413,44.08354542100009,2018/08/19 22:21:00+00,44.0836,-122.2378,11555.0,Human
13623,Lane,201808,65.6,0.004333333333333333,1.0,-122.20871407899999,43.8286254080001,2018/08/18 19:01:00+00,43.82973,-122.2188,10.0,Human
13624,Lane,201808,65.6,0.004333333333333333,1.0,-124.119914416,44.093045238000094,2018/08/17 14:44:00+00,44.0872,-124.1178,0.1,Human
13625,Lane,201808,65.6,0.004333333333333333,1.0,-124.110414444,44.245925248,2018/08/02 22:58:30+00,44.24592,-124.1104,0.1,Human
13626,Lane,201808,65.6,0.004333333333333333,1.0,-124.11781438700001,43.940845229,2018/08/19 17:42:00+00,43.94368,-124.1121,0.1,Human
13627,Lane,201808,65.6,0.004333333333333333,1.0,-123.17251426600001,44.043275328,2018/08/19 21:00:00+00,44.033970000000004,-123.1749,18.1,Human
13628,Lane,201808,65.6,0.004333333333333333,1.0,-124.113214374,43.872645226,2018/08/12 17:41:00+00,43.86359,-124.1335,0.1,Human
13629,Lane,201808,65.6,0.004333333333333333,1.0,-122.63821411,43.639215353999994,2018/08/19 17:45:00+00,43.64574,-122.6358,0.1,Human
13630,Lane,201808,65.6,0.004333333333333333,1.0,-121.85967408,44.130735461,2018/08/04 00:16:16+00,44.14694,-121.8488,0.25,Natural
13631,Lane,201808,65.6,0.004333333333333333,1.0,-121.83431407200001,44.108435461999996,2018/08/29 00:51:46+00,44.102779999999996,-121.8769,0.1,Natural
13632,Lane,201808,65.6,0.004333333333333333,1.0,-122.961684261,44.182505357,2018/08/22 20:39:59+00,,,,
13633,Lane,201809,58.6,0.013666666666666666,1.0,-122.387914084,43.7031153820001,2018/09/05 01:33:00+00,43.70284,-122.3866,0.1,Human
13634,Lane,201809,58.6,0.013666666666666666,1.0,-122.711914149,43.788105357000106,2018/09/27 21:45:00+00,43.707229999999996,-122.7384,0.1,Human
13635,Lane,201809,58.6,0.013666666666666666,1.0,-122.740714134,43.6829553470001,2018/09/26 15:27:00+00,43.677440000000004,-122.742,0.1,Unknown
13636,Lane,201809,58.6,0.013666666666666666,1.0,-122.46931406200001,43.515435363000094,2018/09/30 19:35:15+00,43.47847,-122.4301,0.33,Natural
13637,Lane,201809,58.6,0.013666666666666666,1.0,-123.46581433799999,44.1893853080001,2018/09/25 16:50:00+00,44.19439000000001,-123.4603,0.3,Human
13638,Lane,201809,58.6,0.013666666666666666,1.0,-122.30011415700001,44.17420542100009,2018/09/14 21:24:00+00,44.17665,-122.2923,0.1,Human
13639,Lane,201809,58.6,0.013666666666666666,1.0,-122.19941414200001,44.175215431000005,2018/09/04 13:47:54+00,44.17521,-122.1994,0.1,Human
13640,Lane,201809,58.6,0.013666666666666666,1.0,-122.38141416399999,44.14397541100001,2018/09/26 15:59:59+00,44.163779999999996,-122.353,40.0,Unknown
13641,Lane,201810,52.7,0.132,1.0,-122.488214146,43.9601353890001,2018/10/17 21:08:59+00,43.98899,-122.4638,0.1,Human
13642,Lane,201810,52.7,0.132,1.0,-122.43251411700001,43.8496853880001,2018/10/18 23:35:00+00,43.87165,-121.6965,0.25,Human
13643,Lane,201810,52.7,0.132,1.0,-122.977614265,44.193645356000005,2018/10/14 16:30:00+00,44.19364,-122.9778,0.1,Human
13644,Lane,201811,44.7,0.18633333333333327,1.0,-122.10141412600001,44.1729354400001,2018/11/19 16:15:00+00,44.17293,-122.1014,0.1,Human
13645,Lane,201812,38.8,0.331,0.0,,,,,,,
13646,Lane,201901,41.3,0.19899999999999998,0.0,,,,,,,
13647,Lane,201902,33.8,0.3953333333333333,0.0,,,,,,,
13648,Lane,201903,41.6,0.10800000000000001,1.0,-122.476714104,43.7380853760001,2019/03/07 16:27:19+00,43.73863,-122.4809,0.1,Human
13649,Lane,201903,41.6,0.10800000000000001,1.0,-122.587014164,43.9725753800001,2019/03/18 18:55:00+00,43.9814,-122.5816,0.1,Human
13650,Lane,201904,48.0,0.377,1.0,-122.31973637899999,44.155283196000006,2019/04/29 19:22:59+00,,,,
13651,Lane,201905,54.2,0.093,1.0,-122.252214149,44.170475425000106,2019/05/31 19:30:09+00,44.17699,-122.2511,0.1,Natural
13652,Lane,201905,54.2,0.093,1.0,-122.666514116,43.647125351999996,2019/05/08 21:21:59+00,43.64712,-122.6665,0.1,Human
13653,Lane,201905,54.2,0.093,1.0,-122.36271403299999,43.446055368,2019/05/28 15:16:00+00,43.445879999999995,-122.3624,0.1,Human
13654,Lane,201905,54.2,0.093,1.0,-122.12711412700001,44.1565754370001,2019/05/31 20:56:50+00,44.16303,-122.1292,0.4,Natural
13655,Lane,201905,54.2,0.093,1.0,-122.258814156,44.201025427,2019/05/12 14:06:00+00,44.20102,-122.259,0.1,Human
13656,Lane,201905,54.2,0.093,1.0,-122.962914186,43.7834553320001,2019/05/06 16:15:59+00,43.79311,-122.9783,1.0,Unknown
13657,Lane,201905,54.2,0.093,1.0,-122.934184177,43.7572253330001,2019/05/05 23:29:59+00,,,,
13658,Lane,201905,54.2,0.093,1.0,-122.98334719200001,43.7991723310001,2019/05/10 22:40:00+00,,,,
13659,Lane,201906,59.5,0.029333333333333333,1.0,-123.290814237,43.7893953010001,2019/06/26 20:29:59+00,43.78705,-123.2962,0.1,Natural
13660,Lane,201906,59.5,0.029333333333333333,1.0,-122.608214165,43.963085378000095,2019/06/16 02:21:00+00,43.96202,-122.6103,0.1,Human
13661,Lane,201906,59.5,0.029333333333333333,1.0,-121.88771409999998,44.212355464,2019/06/29 22:02:10+00,44.21242,-121.88799999999999,0.1,Natural
