,X,Y,FireDiscoveryDateTime,InitialLatitude,InitialLongitude,POOCounty,IncidentSize,FireCause
8447,-122.748713976,42.778775288000105,2018/07/18 23:28:00+00,42.77877,-122.7487,Jackson,0.1,Natural
8450,-123.51621405799999,42.5877752050001,2017/07/14 05:32:00+00,42.587767,-123.51641699999999,Josephine,,Undetermined
8485,-124.062653039,42.5927273550001,2020/08/03 22:51:59+00,,,Curry,,
8542,-121.637792007,44.9730611370001,2022/04/11 21:27:59+00,,,Wasco,,
8575,-121.26640299299999,44.752227782,2016/07/21 21:40:59+00,,,Jefferson,,
8613,-121.28445811600001,44.8002835610001,2019/08/12 18:52:00+00,,,Jefferson,,
8661,-121.22601410600001,44.7981055670001,2015/06/10 23:35:00+00,,,Jefferson,2620.0,Human
8753,-119.287013786,44.821105759,2014/07/30 03:00:00+00,,,Grant,80.0,
8787,-121.18601399100001,44.230005533000096,2014/08/02 21:42:00+00,,,Deschutes,,
8829,-123.02431394799999,42.3661752350001,2017/06/20 12:00:00+00,42.366170000000004,-123.0243,Jackson,,Human
8846,-122.884902831,42.39351085,2022/08/17 18:59:00+00,,,Jackson,,
9088,-123.52501445200001,44.731805333000096,2015/09/27 21:43:59+00,44.7317,-123.5256,Polk,,Undetermined
9097,-122.767813956,42.6454452780001,2018/05/08 20:09:00+00,42.64544,-122.7678,Jackson,0.1,Natural
9192,-121.59279195399999,44.850838867,2021/04/15 17:42:00+00,,,Wasco,,
9212,-122.42261379899999,42.0097062660001,2015/10/21 23:51:00+00,42.009701,-122.4226,Jackson,3.0,Undetermined
9213,-122.903014085,43.275005306000004,2015/06/25 21:29:00+00,,,Douglas,,
9262,-123.722792205,44.4544497420001,2018/07/30 23:06:59+00,,,Lincoln,,
9327,-117.112013176,43.59390587000011,2014/06/21 20:38:00+00,,,Malheur,,
9390,-123.18311402100001,42.66200524,2017/06/25 23:12:00+00,42.662,-123.1831,Jackson,,Undetermined
9510,-122.543013915,42.6027352950001,2017/07/26 20:06:59+00,42.60273,-122.54299999999999,Jackson,0.1,Undetermined
9547,-121.397014073,44.485605529000104,2015/07/28 18:08:00+00,,,Jefferson,,
9566,-124.244014105,42.2342051160001,2015/06/09 22:38:59+00,,,Curry,,
9600,-122.651514276,44.513545408,2018/09/04 02:12:48+00,44.51354,-122.6515,Linn,0.1,Unknown
9603,-122.61441387,42.2714652660001,2017/08/12 03:24:00+00,42.27146,-122.6144,Jackson,0.1,Undetermined
9615,-121.606404195,44.9363955380001,2018/10/26 20:05:00+00,,,Wasco,,
9674,-123.04279203200001,44.079727565,2016/08/20 21:35:00+00,,,Lane,,
9690,-121.557236566,45.711950035,2018/08/19 11:00:00+00,,,Hood River,,
9706,-121.17401408200001,44.717015567,2022/08/14 02:03:59+00,44.717009999999995,-121.17399999999999,Jefferson,0.1,Undetermined
9730,-121.39401399,44.04390550000011,2014/07/13 01:20:00+00,,,Deschutes,,
9739,-122.12801440700001,45.575305523999994,2015/09/28 20:44:03+00,45.5753,-122.1279,Multnomah,0.5,Human
9756,-121.300013711,42.546105405,2014/07/02 17:02:00+00,,,Klamath,,
9781,-119.486113622,43.753585662,2022/05/22 20:53:00+00,43.75633,-119.4896,Harney,0.75,Human
9850,-121.13071406200001,44.650055566000006,2019/07/07 20:31:00+00,44.6521,-121.1294,Jefferson,0.1,Unknown
9866,-123.15901395899999,42.3093052190001,2014/08/19 01:21:59+00,42.3249,-123.1991,Jackson,40.0,Undetermined
9879,-124.17523645,43.139755177,2020/09/28 22:37:00+00,,,Coos,,
9923,-121.7370142,44.85580552,2014/08/12 20:02:00+00,,,Wasco,,
9988,-121.680014324,45.5172277890001,2019/06/24 15:17:00+00,,,Hood River,,
10017,-123.024014586,45.758905443000096,2015/12/07 17:19:00+00,45.7589,-123.0243,Columbia,,Undetermined
10028,-123.428347535,43.6650052800001,2020/07/29 21:40:59+00,,,Douglas,,
10048,-121.509180795,44.673616642000106,2018/08/17 23:21:00+00,,,Jefferson,,
10135,-122.278013948,43.038305349,2015/08/01 21:07:00+00,,,Klamath,20960.0,Natural
10146,-123.003014042,42.940005275,2015/06/08 20:00:00+00,,,Douglas,120.0,Human
10164,-120.795014096,45.105805630000106,2015/07/20 22:44:59+00,,,Wasco,,
10232,-121.197514114,44.8608385740001,2019/08/14 20:42:59+00,,,Wasco,,
10343,-122.168013983,43.333905378999994,2015/06/27 05:02:00+00,,,Douglas,388.0,Natural
10378,-121.255847435,44.753616672000106,2020/06/29 01:11:00+00,,,Jefferson,,
10389,-121.42584764799999,45.6722278240001,2016/05/23 20:25:00+00,,,Wasco,,
10408,-121.30473409,44.65139554899999,2018/07/10 02:44:00+00,,,Jefferson,,
10420,-119.413013799,44.7775057440001,2014/07/29 21:45:00+00,,,Grant,1740.0,Natural
10424,-121.350294173,45.0350055700001,2018/05/07 22:12:59+00,,,Wasco,,
10479,-117.919013406,44.068605833999996,2014/08/25 22:28:00+00,,,Malheur,,
10483,-121.252014106,44.7758055630001,2014/07/05 05:32:59+00,,,Jefferson,,
10546,-122.461014246,44.5078054260001,2015/07/10 15:23:00+00,,,Linn,,
10631,-121.6960142,44.8922055260001,2014/07/23 16:41:59+00,,,Wasco,,
10689,-121.53668081,44.7297277540001,2020/06/11 08:41:00+00,,,Jefferson,,
10707,-121.166914079,44.7082955670001,2022/08/31 00:43:59+00,44.708290000000005,-121.1669,Jefferson,0.1,Undetermined
10729,-122.961014153,43.600005321000005,2014/08/12 20:42:59+00,,,Lane,,
10757,-123.139014266,44.066105332000106,2015/12/01 19:54:59+00,44.0661,-123.1395,Lane,,Undetermined
10768,-123.24731399299999,42.4340552200001,2018/07/15 15:00:00+00,42.43405,-123.2473,Josephine,0.1,Natural
10790,-121.250014103,44.761705561999996,2015/08/26 15:40:59+00,,,Jefferson,,
10841,-121.265014105,44.76056112,2022/07/05 05:32:00+00,,,Jefferson,,
10893,-117.521013403,44.4425059010001,2014/07/23 06:27:59+00,,,Baker,,
10904,-123.166403155,44.048338662,2016/07/14 18:30:59+00,,,Lane,,
10945,-123.07828067,42.4491552360001,2021/07/07 00:55:00+00,,,Jackson,,
11011,-121.259014105,44.766105561000096,2015/09/10 16:28:59+00,,,Jefferson,,
11057,-121.248013949,43.9531055080001,2015/12/07 15:59:59+00,43.955,-121.2487,Deschutes,0.1,Human
11076,-122.960714651,46.10926546899999,2017/11/11 17:00:59+00,46.10926,-122.9607,Multnomah,0.1,Human
11102,-123.101680646,42.465005235,2022/08/03 03:51:00+00,,,Jackson,,
11152,-121.949736531,45.3402833280001,2022/08/05 15:30:00+00,,,Clackamas,,
11189,-121.116813706,42.6914054320001,2019/11/11 01:50:59+00,42.69058,-121.1167,Klamath,0.5,Unknown
11191,-121.047013645,42.3906054170001,2014/09/20 03:49:59+00,,,Klamath,,
11204,-123.21841399899999,42.4986452260001,2017/08/09 19:25:00+00,42.49864,-123.2184,Jackson,,Undetermined
11242,-121.49529208700001,45.588894479,2016/08/04 23:32:59+00,,,Hood River,,
11283,-124.10251440299999,44.036949680000106,2016/07/03 18:20:59+00,,,Lane,,
11291,-123.098069494,42.242227443000004,2019/08/27 22:59:00+00,,,Jackson,,
11295,-121.250014101,44.7525055610001,2015/07/05 04:40:00+00,,,Jefferson,,
11302,-117.873013461,44.4175058650001,2014/09/26 14:29:59+00,,,Malheur,,
11310,-122.79131407700001,43.321645319,2016/09/14 00:36:00+00,43.32164,-122.7913,Douglas,,Undetermined
11328,-121.40701416,44.925005557000105,2014/08/01 04:34:59+00,,,Wasco,,
11353,-121.36195870799999,45.69083891,2020/08/12 22:41:00+00,,,Wasco,,
11355,-121.27445855,44.756950003,2018/07/05 04:56:00+00,,,Jefferson,,
11431,-123.19901427100001,44.0494053260001,2015/12/01 19:22:59+00,44.0494,-123.1995,Lane,,Undetermined
11447,-121.26301410399999,44.75500556,2015/06/26 04:24:00+00,,,Jefferson,,
11452,-121.41901418399999,45.0333055630001,2015/07/21 18:40:59+00,,,Wasco,,
11535,-121.23973632200001,44.764172233000096,2022/06/09 22:09:00+00,,,Jefferson,,
11568,-123.124013999,42.58036524,2017/09/07 22:28:00+00,42.58036,-123.124,Jackson,0.25,Natural
11580,-123.01681390600001,42.1158852200001,2018/07/15 15:00:00+00,42.11588,-123.0168,Jackson,0.5,Natural
11582,-121.264458549,44.7608388940001,2021/07/05 04:15:59+00,,,Jefferson,,
11592,-121.263902989,44.7358388920001,2016/07/05 07:06:59+00,,,Jefferson,,
11596,-121.20251402,44.37211554100001,2019/08/03 19:44:59+00,44.374159999999996,-121.2023,Deschutes,0.5,Unknown
11754,-121.26723632299999,44.746672229000104,2017/08/04 06:20:00+00,,,Jefferson,,
11785,-121.60001416899999,44.8125055310001,2014/08/01 04:28:00+00,,,Jefferson,,
11791,-123.139736485,44.0519497760001,2016/08/24 21:40:59+00,,,Lane,,
11792,-121.52601417700001,44.9111055440001,2014/08/13 03:20:59+00,,,Wasco,,
11793,-121.066958646,45.624450036000006,2016/07/01 00:30:00+00,,,Wasco,3400.0,Human
11815,-121.458014204,45.1044055630001,2014/07/07 16:51:59+00,,,Wasco,,
11959,-118.76271384299999,45.570995865,2018/07/09 23:03:59+00,45.57085,-118.7665,Umatilla,1.0,Unknown
11993,-121.70841393399999,43.462115431,2017/10/17 22:21:59+00,43.46512,-121.7117,Klamath,0.5,Human
12022,-121.264180775,44.758894450000106,2022/07/05 05:29:59+00,,,Jefferson,,
12030,-121.329014122,44.7944055560001,2015/08/12 20:38:00+00,,,Jefferson,,
12094,-122.92701392,42.285265239000104,2018/07/15 23:06:59+00,42.28526,-122.927,Jackson,0.1,Natural
12146,-123.22601407299999,42.925305253000005,2015/06/09 12:30:00+00,,,Douglas,,
12155,-118.005291451,45.2830615190001,2022/07/13 20:15:00+00,,,Union,,
12194,-121.26640299299999,44.751950003999994,2021/08/04 15:32:00+00,,,Jefferson,,
12215,-121.53701414700001,44.750005533,2014/07/23 19:37:00+00,,,Jefferson,,
12253,-121.38701428,45.534205598,2015/07/01 15:48:00+00,,,Wasco,,
12300,-120.68231359299999,42.4324254530001,2018/07/17 20:03:00+00,42.43292,-120.6779,Lake,0.1,Unknown
12303,-122.15717547700001,45.406702711,2022/06/28 19:05:00+00,,,Clackamas,,
12317,-121.40801417200001,44.98080556000011,2014/08/01 19:05:59+00,,,Wasco,,
12331,-124.041125379,43.41417190600001,2021/08/23 00:10:00+00,,,Coos,,
12440,-123.164014263,44.030605328,2015/12/01 19:28:59+00,44.0306,-123.1637,Lane,,Undetermined
12448,-121.15801424700001,45.553605622000106,2014/07/05 03:52:00+00,,,Wasco,,
12466,-120.151680621,44.760005670000105,2022/07/13 16:05:59+00,,,Wheeler,,
12472,-121.129014073,44.709205571000005,2014/08/20 19:34:00+00,,,Jefferson,,
12476,-124.303114149,42.4456951230001,2017/05/31 18:23:00+00,42.44641,-124.309,Curry,,Undetermined
12492,-120.604914076,45.161625652000104,2018/08/17 17:41:36+00,45.163579999999996,-120.5935,Sherman,0.1,Unknown
12512,-118.82191383899999,45.4977658540001,2017/08/03 00:24:29+00,45.493790000000004,-118.8217,Umatilla,12.0,Undetermined
12528,-121.297014031,44.34959553,2016/06/13 23:47:00+00,44.3499,-121.2972,Deschutes,0.98,Human
12538,-121.264014104,44.75720556,2014/08/13 09:52:00+00,,,Jefferson,,
12582,-117.500013541,45.187205961000096,2014/07/29 17:09:00+00,,,Union,,
12605,-123.19001427399999,44.071105328,2015/12/01 23:10:59+00,44.0711,-123.1901,Lane,,Undetermined
12648,-121.21551405,44.5174155490001,2019/07/17 19:57:59+00,44.50121,-121.3221,Jefferson,0.1,Unknown
12680,-123.208347606,44.0516719920001,2016/06/29 18:17:59+00,,,Lane,,
12689,-120.055913922,44.844405685,2017/08/11 05:15:51+00,44.8444,-120.0559,Wheeler,0.1,Undetermined
12738,-118.35241383799999,45.8992659290001,2018/07/13 19:14:00+00,45.89926,-118.3524,Umatilla,50.0,Unknown
12750,-120.646014075,45.1203056460001,2014/08/07 23:23:59+00,,,Sherman,,
12776,-121.30112536200001,45.461672269000104,2016/06/25 23:29:59+00,,,Wasco,,
12794,-124.349004226,42.859455144,2017/12/13 21:11:00+00,42.85945,-124.34898999999999,Curry,60.0,Undetermined
12867,-121.293904111,44.765835558,2018/05/19 02:06:59+00,,,Jefferson,,
12874,-122.981958638,44.046116446999996,2021/08/23 22:11:00+00,,,Lane,,
12929,-121.350813968,43.9654354990001,2017/05/19 20:00:00+00,43.971940000000004,-121.3533,Deschutes,0.1,Undetermined
12940,-121.15341399299999,44.2714055390001,2017/04/15 00:04:59+00,44.27543,-121.2055,Deschutes,0.1,Human
12955,-121.751958622,44.7522277320001,2017/08/12 03:24:59+00,,,Jefferson,,
12959,-123.159441716,42.049727401999995,2022/06/29 21:46:00+00,,,Jackson,,
12987,-121.270014106,44.7613944490001,2020/09/04 02:26:59+00,,,Jefferson,,
12988,-123.057413954,42.3701952330001,2017/08/10 23:44:00+00,42.37019,-123.0574,Jackson,0.1,Human
13007,-121.76451373,42.2133253390001,2021/07/27 16:05:00+00,42.21347,-121.7649,Klamath,1.0,Undetermined
13017,-121.732514188,44.8022277370001,2017/07/04 20:19:00+00,,,Jefferson,,
13046,-117.45001340799999,44.5383059150001,2014/08/02 14:00:00+00,,,Baker,,
13093,-122.355013789,42.014288271999995,2020/10/26 16:02:00+00,42.014283,-122.355,Jackson,,Unknown
13109,-123.136014262,44.0475053320001,2015/12/01 21:59:00+00,44.0475,-123.1362,Lane,,Undetermined
13135,-122.888903114,44.051394245,2016/07/02 18:20:00+00,,,Lane,,
13200,-122.49821401,43.1950353390001,2017/08/11 01:45:02+00,43.195029999999996,-122.4982,Douglas,0.1,Natural
13221,-123.136014262,44.0486053320001,2015/12/01 19:17:00+00,44.0486,-123.1356,Lane,,Undetermined
13241,-121.54084754899999,45.095838887000106,2021/10/21 16:18:59+00,,,Wasco,,
13272,-122.366013903,42.6946053180001,2015/08/01 22:37:30+00,42.6946,-122.366,Jackson,,Undetermined
13393,-120.883013944,44.245305563,2014/07/30 00:37:59+00,,,Crook,,
13420,-123.28036396,42.209521902000105,2020/09/29 23:13:59+00,,,Josephine,,
13466,-118.054013148,42.4214056860001,2014/07/11 05:29:59+00,,,Malheur,,
13475,-121.241124111,44.810565566,2019/03/20 23:44:00+00,,,Jefferson,,
13500,-121.268069662,44.761116671,2021/10/02 13:53:00+00,,,Jefferson,,
13510,-121.255569659,44.7558388940001,2020/07/05 05:39:59+00,,,Jefferson,,
13574,-121.198625204,44.755005567000104,2018/05/18 02:10:00+00,,,Jefferson,,
13581,-117.366013395,44.5536059240001,2014/06/22 01:06:59+00,,,Baker,,
13622,-121.593347546,45.03944999,2021/11/19 16:24:00+00,,,Wasco,,
13680,-121.54481396,43.7534754660001,2022/10/11 21:30:59+00,43.76899,-121.4954,Deschutes,0.1,Human
13710,-123.145014216,43.792505315,2015/07/11 15:59:59+00,,,Lane,,
13756,-122.41821384,42.265955284,2017/08/12 19:51:59+00,42.26595,-122.4182,Jackson,0.1,Undetermined
13810,-122.964414261,44.180675357,2017/11/09 20:26:59+00,44.18067,-122.9644,Lane,3.4,Human
13909,-120.363213511,42.247355467,2021/06/04 21:23:00+00,42.25871,-120.3458,Lake,0.1,Undetermined
13922,-123.28251679899999,42.4439441170001,2021/08/17 23:31:00+00,,,Josephine,,
13940,-124.01890323399999,43.730283027,2021/07/19 16:59:00+00,,,Douglas,,
13998,-119.682013875,44.9298057280001,2015/08/31 20:35:16+00,44.9298,-119.6818,Wheeler,,Undetermined
13999,-121.267514104,44.7516722300001,2017/08/09 08:32:00+00,,,Jefferson,,
14023,-123.27971395200001,42.1587651990001,2017/07/30 10:46:00+00,42.15876,-123.2797,Josephine,1.0,Human
14055,-122.616014121,43.715805361,2014/09/03 21:10:00+00,,,Lane,,
14058,-121.063713994,44.351845553000004,2016/09/07 20:26:59+00,44.38433,-121.0765,Crook,0.1,Human
14066,-123.13112537399999,44.057505333000094,2016/08/15 21:17:00+00,,,Lane,,
14115,-123.389014095,42.910805237,2014/08/13 01:30:00+00,,,Douglas,,
14154,-120.516013552,42.3419054610001,2014/08/12 15:03:00+00,,,Lake,,
14185,-121.256403103,44.755561561,2019/07/05 06:37:59+00,,,Jefferson,,
14242,-122.039013759,42.127505308,2015/06/13 21:57:53+00,42.1275,-122.0389,Klamath,,Human
14282,-123.156313947,42.240615215,2018/07/15 15:00:00+00,42.24061,-123.1563,Jackson,0.3,Natural
14345,-120.978903123,45.627505645,2017/07/19 15:30:00+00,,,Wasco,,
14374,-123.17723649,44.051116439000104,2015/12/11 17:23:00+00,,,Lane,,
14380,-123.25101405,42.773605241,2015/06/09 13:15:00+00,,,Douglas,,
14394,-124.24601409999998,42.2019051130001,2015/10/19 22:54:59+00,,,Curry,,
14477,-121.23029188,44.7638944540001,2022/08/10 19:53:00+00,,,Jefferson,,
14503,-121.497013704,42.3153053710001,2014/07/24 21:10:00+00,,,Klamath,,
14564,-121.271680775,44.755005559,2022/07/05 03:32:00+00,,,Jefferson,,
14623,-122.51084763700001,44.781672108000095,2017/08/10 20:48:00+00,,,Marion,,
14646,-122.62411387,42.2605052650001,2017/08/11 06:37:59+00,42.2605,-122.6241,Jackson,0.25,Undetermined
14694,-120.60701389100001,44.203605587,2015/05/07 00:20:00+00,,,Crook,,
14710,-119.14731353,43.563355679,2017/07/01 22:14:00+00,43.56335,-119.1473,Harney,0.25,Undetermined
14711,-122.975014156,43.605305320000106,2014/08/12 14:50:00+00,,,Lane,,
14855,-121.105291756,44.228616652,2016/05/14 22:15:59+00,,,Crook,,
14875,-121.42851068799999,42.2785053740001,2015/04/14 00:58:00+00,42.2785,-121.428497,Klamath,0.16,Human
14909,-121.25612521299999,44.75556112100001,2022/06/21 20:22:00+00,,,Jefferson,,
14939,-121.130014066,44.6700055680001,2014/08/19 20:36:59+00,,,Jefferson,,
14960,-123.166403155,44.048338662,2016/08/22 21:39:00+00,,,Lane,,
15035,-121.36279208799999,45.700283388000095,2019/05/02 21:43:59+00,,,Wasco,,
15063,-121.530113696,42.2314653620001,2020/08/25 14:28:16+00,42.23499,-121.5197,Klamath,0.1,Unknown
15081,-123.393416858,42.692452423000105,2021/07/09 17:19:00+00,,,Josephine,,
15105,-121.22521400299999,44.2620255310001,2022/08/31 21:58:00+00,44.263999999999996,-121.2344,Deschutes,10.0,Undetermined
15137,-120.90056955600001,44.2913944650001,2022/05/02 18:29:00+00,,,Crook,,
15159,-121.59101395399999,43.676405457,2015/04/03 02:50:00+00,,,Deschutes,,
15276,-123.040014254,44.084449787,2016/08/04 20:51:00+00,,,Lane,,
15301,-122.45789718,42.471171994,2021/07/27 00:04:00+00,,,Jackson,,
15310,-123.546014179,43.2586052440001,2015/06/10 12:00:00+00,,,Douglas,,
15367,-123.84223699200001,46.1413942780001,2022/07/12 21:48:00+00,,,Clatsop,,
15386,-118.20101340299999,43.7767057840001,2014/08/17 23:54:00+00,,,Malheur,,
15490,-123.317514019,42.5308052190001,2019/09/05 21:32:00+00,42.59341,-123.3556,Josephine,0.5,Natural
15502,-121.265014104,44.75330556000011,2015/07/05 04:08:00+00,,,Jefferson,,
15537,-123.500114059,42.6054652070001,2017/05/28 01:27:00+00,42.60546,-123.5001,Josephine,0.1,Human
15572,-123.16018067700001,42.418755227000105,2020/08/26 01:56:00+00,,,Jackson,,
15632,-121.47362524799999,44.75111665,2020/04/14 19:40:00+00,,,Jefferson,,
15637,-123.17701394,42.1781752090001,2017/08/11 02:58:00+00,42.17817,-123.177,Jackson,,Undetermined
15693,-124.391958671,43.083060753000005,2021/05/16 03:59:59+00,,,Coos,,
15697,-123.124014261,44.053305333000004,2015/12/01 23:50:00+00,44.0533,-123.1245,Lane,,Undetermined
15715,-122.34501379299999,42.047805275,2014/07/31 03:00:00+00,,,Jackson,35302.0,Natural
15737,-121.245847436,44.765838896000005,2020/05/09 21:11:00+00,,,Jefferson,,
15739,-123.654866814,42.1984662670001,2020/08/19 21:20:00+00,,,Josephine,,
15755,-118.890613489,43.5785057040001,2017/06/28 23:51:00+00,43.5785,-118.8906,Harney,,Undetermined
15842,-122.676813914,42.4782852750001,2017/06/25 22:21:00+00,42.47828,-122.6768,Jackson,0.25,Natural
15873,-119.52401372799999,44.298605698000095,2014/08/01 03:35:00+00,,,Grant,,
15896,-121.70801378200001,42.5832153700001,2018/12/14 20:58:59+00,42.574,-121.7167,Klamath,0.1,Unknown
15951,-121.217236316,44.751394455,2022/09/05 15:54:00+00,,,Jefferson,,
16027,-122.880338925,42.359427448000105,2021/07/18 22:53:00+00,,,Jackson,,
16059,-121.25201414799999,44.9914055770001,2014/07/14 01:14:00+00,,,Wasco,,
16070,-122.924513995,42.7369352690001,2018/07/15 23:03:00+00,42.73693,-122.9245,Jackson,0.1,Natural
16150,-122.03101435100001,45.377005522,2015/07/11 16:11:00+00,45.376999999999995,-122.0309,Clackamas,,Undetermined
16180,-123.045014254,44.081405343,2015/12/03 17:19:59+00,44.0814,-123.0448,Lane,,Undetermined
16258,-121.844736419,44.7527832800001,2021/07/05 07:43:00+00,,,Marion,,
16266,-123.275114017,42.553275225,2022/08/18 14:40:00+00,42.55327,-123.2751,Josephine,0.1,Undetermined
16267,-123.28181395200001,42.159615198000004,2018/11/09 22:47:59+00,42.15961,-123.2818,Josephine,0.1,Unknown
16336,-121.263069659,44.75250556,2018/07/05 06:40:59+00,,,Jefferson,,
16348,-119.357013809,44.87670575600001,2014/07/30 09:30:00+00,,,Grant,50.0,
16429,-123.85001424200001,43.3633385210001,2022/09/14 03:20:59+00,,,Coos,,
16455,-121.370569695,44.82500555399999,2017/08/04 20:42:00+00,,,Jefferson,,
16538,-121.567614065,44.297975500000106,2018/08/16 23:33:50+00,44.29797,-121.5676,Deschutes,0.1,Unknown
16553,-121.81945770799999,42.0227833210001,2019/08/27 00:13:00+00,,,Klamath,,
16615,-118.95779143200001,44.4247279840001,2018/06/01 07:01:00+00,,,Grant,,
16754,-121.823513724,42.121365327,2022/07/02 20:27:00+00,42.12131,-121.824,Klamath,10.0,Human
16834,-121.29051396700001,44.0109055080001,2022/08/05 01:09:00+00,44.0109,-121.2905,Deschutes,0.1,Human
16851,-121.258014102,44.751105561,2014/07/09 08:03:00+00,,,Jefferson,,
16879,-123.390444621,42.479930209,2020/09/11 18:56:59+00,,,Josephine,,
16920,-118.43931364299999,44.8451258440001,2017/09/09 16:50:35+00,44.84407,-118.4439,Grant,0.1,Undetermined
16940,-121.739014183,44.7708055140001,2014/08/01 04:01:00+00,,,Jefferson,,
16956,-118.973013652,44.3990157590001,2018/10/20 19:27:40+00,44.40207,-118.9828,Grant,2.5,Human
16992,-123.08001408,43.095005278,2014/08/12 21:59:59+00,,,Douglas,,
17018,-121.54640308200001,44.969449986,2017/06/04 22:27:00+00,,,Wasco,,
17052,-121.191414057,44.572115555,2018/06/15 19:09:59+00,44.580090000000006,-121.2544,Jefferson,0.1,Human
17130,-123.163014269,44.064405330000106,2015/12/02 00:27:59+00,44.0644,-123.1628,Lane,,Undetermined
17140,-121.521514313,45.5908155870001,2022/08/11 00:09:55+00,45.60122,-121.5152,Hood River,0.1,Undetermined
17182,-123.627514637,45.56639427,2021/08/11 09:59:59+00,,,Tillamook,,
17208,-123.18101407200001,42.956705258999996,2015/06/09 11:15:00+00,,,Douglas,,
17229,-123.466414011,42.350845194,2017/09/25 22:02:59+00,42.35304,-123.4735,Josephine,0.1,Human
17236,-122.98334719200001,43.7991723310001,2019/05/10 22:40:00+00,,,Lane,,
17262,-121.71411378100001,42.5712153690001,2022/09/24 18:16:00+00,42.566759999999995,-121.7304,Klamath,0.1,Human
17292,-121.200014093,44.75110556600001,2015/07/05 23:35:59+00,,,Jefferson,,
17314,-121.710014248,45.121705539000104,2014/07/18 19:50:00+00,,,Clackamas,,
17352,-121.32112526,44.9430611270001,2017/07/05 03:55:00+00,,,Wasco,,
17404,-122.719014128,43.668105348000005,2015/07/14 19:08:00+00,,,Lane,,
17432,-124.20529209200001,43.351949587,2021/04/13 22:57:00+00,,,Coos,,
17636,-117.091013035,42.783105803000105,2014/10/08 15:45:00+00,,,Malheur,,
17657,-122.718913895,42.3263941610001,2020/07/27 22:33:00+00,,,Jackson,,
17658,-122.45681392799999,42.7581386140001,2022/07/30 11:00:00+00,,,Jackson,,
17660,-122.77495952299999,45.643338762,2020/07/14 22:30:00+00,,,Multnomah,,
17687,-121.56701418700001,44.930805541000005,2014/08/12 20:35:59+00,,,Wasco,,
17742,-121.116014061,44.6567055680001,2015/08/02 20:39:59+00,,,Jefferson,,
17744,-123.045513936,42.272835227,2017/08/12 04:31:00+00,42.27283,-123.0455,Jackson,0.1,Undetermined
17803,-123.496014305,43.991705293000095,2015/06/01 11:29:59+00,,,Lane,,
17829,-123.545014185,43.292205246,2015/03/06 20:15:00+00,,,Douglas,,
17839,-123.068014206,43.806405323,2015/12/02 00:59:59+00,43.8064,-123.0678,Lane,,Undetermined
17897,-122.907714094,43.317625308000096,2019/05/06 15:56:59+00,43.31762,-122.9077,Douglas,5.0,Human
17955,-120.550014132,45.4822056790001,2014/07/12 16:17:00+00,,,Sherman,,
17976,-123.097014205,43.77260531899999,2015/12/01 17:36:59+00,43.7725,-123.0975,Lane,0.1,Human
17999,-123.55221405,42.509115195999996,2018/07/15 15:00:00+00,42.50911,-123.5522,Josephine,0.5,Natural
18002,-122.977513948,42.408060843,2020/07/16 17:29:59+00,,,Jackson,,
18060,-121.270847589,45.670283418000096,2021/06/25 17:45:00+00,,,Wasco,,
18064,-123.373814016,42.46148521,2018/07/15 15:00:00+00,42.46148,-123.3738,Josephine,0.1,Natural
18087,-123.01362552399999,44.933338727,2017/08/10 21:33:00+00,,,Marion,,
18181,-121.31557410299999,44.705285552000106,2018/05/04 22:30:00+00,,,Jefferson,,
18192,-117.810013131,42.5800057210001,2014/08/11 20:10:00+00,,,Malheur,,
18201,-122.38364399,45.295148682,2022/09/10 08:37:00+00,,,Clackamas,,
18205,-122.53376943200001,42.110024663000004,2021/08/09 22:04:00+00,,,Jackson,,
18225,-121.103214065,44.688335572,2017/08/01 20:21:00+00,44.6454,-121.1118,Jefferson,2.0,Human
18340,-123.29041395799999,42.1898352000001,2018/05/23 13:18:00+00,42.18983,-123.2904,Josephine,0.25,Human
18371,-123.19911403,42.698315240999996,2017/06/25 23:06:59+00,42.69831,-123.1991,Jackson,,Undetermined
18472,-121.519014155,44.8042055380001,2014/07/25 22:02:00+00,,,Jefferson,,
18490,-120.81371396,44.38527558,2017/05/23 23:13:59+00,44.383829999999996,-120.7745,Crook,2.0,Human
18581,-121.264396997,44.194722523000095,2019/08/08 00:46:59+00,44.19429,-121.2654,Deschutes,0.1,Human
18585,-122.95701391,42.1994052310001,2014/08/12 01:20:00+00,42.1994,-122.9573,Jackson,,Undetermined
18602,-122.28851385,42.446835308000104,2022/08/07 18:49:33+00,42.43318,-122.2793,Jackson,0.1,Undetermined
18608,-123.440014277,43.8869052920001,2015/12/02 23:03:00+00,43.8869,-123.4403,Lane,,Undetermined
18628,-121.59401421700001,45.058105547,2015/06/22 03:17:59+00,,,Wasco,,
18652,-122.96059726,42.4934552500001,2021/07/15 20:19:59+00,,,Jackson,,
18678,-122.987014268,44.20060535500011,2015/07/09 20:48:00+00,,,Linn,,
18697,-121.35223638299999,44.973894455,2020/07/05 06:17:00+00,,,Wasco,,
18712,-123.599622293,42.124438467000104,2020/07/29 22:24:00+00,,,Josephine,,
18738,-121.688713943,43.531455438000094,2016/06/25 16:54:59+00,43.536809999999996,-121.6816,Klamath,,Undetermined
18790,-120.827713935,44.240635568000094,2018/05/27 21:03:00+00,44.22575,-120.8358,Crook,0.5,Unknown
