,X,Y,FireDiscoveryDateTime,InitialLatitude,InitialLongitude,POOCounty,IncidentSize,FireCause,Temperature,Precipitation
14012,-120.380213542,42.41810547900009,2021/06/22 16:39:23+00,42.41886,-120.365,Lake,0.1,Natural,64.5,0.016
14013,-117.62011310700001,42.63960574300009,2022/08/05 01:55:00+00,42.60159,-117.6059,Malheur,427.8,Natural,75.0,0.003
14014,-121.72351426200001,45.17823554100001,2020/08/03 21:30:00+00,45.17823,-121.7235,Wasco,0.1,Human,68.0,0.0013333333333333333
14015,-121.468014223,45.190805568,2016/09/15 16:46:08+00,45.19187,-121.4777,Wasco,0.25,Human,58.0,0.011666666666666664
14016,-121.86801420100001,44.75579550000001,2017/09/10 22:30:26+00,44.74936,-121.8759,Marion,100.0,Undetermined,61.9,0.13899999999999998
14017,-120.919213929,44.128215552,2019/08/09 01:12:59+00,44.12821,-120.9192,Crook,0.1,Natural,66.7,0.04566666666666667
14018,-122.244813976,43.225935365000105,2017/08/09 00:39:21+00,43.22593,-122.2448,Douglas,1.0,Natural,70.2,0.003
14019,-121.37321369,42.345865384,2016/09/09 21:01:00+00,42.34585,-121.3733,Klamath,0.1,Human,53.9,0.007333333333333333
14020,-122.16201402899999,43.5978053970001,2014/08/15 00:08:59+00,,,Lane,0.1,Natural,66.6,0.019
14021,-120.31991381200001,44.029995603,2020/04/19 18:48:00+00,44.0302,-120.3218,Crook,5.3,Human,44.6,0.02433333333333333
14022,-122.050714217,44.692555478,2017/09/03 21:37:59+00,44.68984,-122.0556,Marion,0.1,Human,61.9,0.13899999999999998
14023,-120.65781275399999,43.3978055260001,2015/08/04 01:49:00+00,43.391899,-120.6847,Lake,0.1,Natural,65.2,0.005333333333333333
14024,-121.64191411600001,44.5017455060001,2017/07/03 01:47:00+00,44.50074,-121.6423,Jefferson,0.1,Human,69.3,0.0003333333333333333
14025,-121.565214307,45.525415579,2021/06/14 14:59:57+00,45.52343,-121.5682,Hood River,0.1,Natural,62.2,0.045000000000000005
14026,-119.07781357799999,43.89959571100009,2021/05/03 17:13:00+00,43.89959,-119.0778,Harney,1.26,Human,50.8,0.031000000000000007
14027,-121.230014099,44.760005564,2018/07/02 21:00:00+00,,,Jefferson,717.0,,69.1,0.0
14028,-120.67711375399999,43.383625523,2018/08/16 14:06:59+00,43.37734,-120.6256,Lake,0.1,Natural,65.1,0.0013333333333333333
14029,-121.45601388,43.38330545000011,2015/07/16 20:55:56+00,43.38399999999999,-121.0076,Klamath,0.5,Natural,64.0,0.034
14030,-119.28689674,44.5785887420001,2016/07/13 00:42:00+00,44.56994,-119.2962,Grant,0.1,Natural,61.8,0.017333333333333333
14031,-122.65701398,42.8863053040001,2014/08/15 19:54:59+00,,,Douglas,0.1,Natural,68.4,0.011
14032,-121.95331426700001,45.0219355080001,2020/09/03 18:39:00+00,45.02193,-121.9533,Clackamas,0.1,Human,61.9,0.10533333333333332
14033,-118.305113583,44.654125842,2019/08/04 23:01:38+00,44.65174,-118.3007,Baker,0.1,Natural,68.2,0.017
14034,-122.566013839,42.1236052610001,2015/10/23 15:59:59+00,42.1235,-122.5654,Jackson,0.1,Human,57.5,0.035666666666666666
14035,-118.31901358200001,44.6375058400001,2014/10/02 17:45:00+00,,,Baker,0.3,Human,50.7,0.035333333333333335
14036,-118.65691184200001,45.6593078820001,2015/07/26 22:11:00+00,45.6656,-118.655701,Umatilla,0.1,Undetermined,70.8,0.01633333333333333
14037,-121.233314024,44.3661955380001,2022/06/25 00:39:00+00,44.37079,-121.2177,Deschutes,0.8,Human,54.6,0.068
14038,-119.855155335,42.2265356500001,2021/10/03 00:08:00+00,42.151,-119.9269,Lake,53.0,Human,45.2,0.06266666666666666
14039,-118.488113598,44.563775818000096,2022/08/20 22:03:26+00,44.57105,-118.4817,Grant,0.1,Natural,69.2,0.009333333333333334
14040,-121.87671421799999,44.8359355050001,2017/08/16 22:05:16+00,44.83593,-121.8767,Marion,0.1,Human,69.1,0.005
14041,-119.217513709,44.47756574100001,2020/08/17 22:48:29+00,44.47685,-119.218,Grant,0.25,Natural,65.1,0.006666666666666667
14042,-123.31211403299999,42.6188952260001,2017/09/05 13:20:00+00,42.61889,-123.3121,Josephine,0.4,Human,62.9,0.022
14043,-118.30221369200001,45.22399588500011,2018/08/20 22:47:59+00,45.21396,-118.3104,Union,75.0,Unknown,63.8,0.02
14044,-119.13301352799999,43.56610568100009,2014/10/08 20:52:59+00,,,Harney,,Human,51.1,0.03133333333333333
14045,-121.54301384700001,43.114705423000004,2014/07/31 17:58:59+00,,,Klamath,0.2,Natural,67.7,0.012666666666666666
14046,-122.18835991600001,42.2911067320001,2020/08/13 19:33:00+00,42.28046,-122.1777,Klamath,0.25,Unknown,64.8,0.004
14047,-121.470113969,43.8637754810001,2018/06/20 22:44:11+00,43.85568,-121.4745,Deschutes,0.1,Natural,55.3,0.02433333333333333
14048,-121.21011427399999,45.644465622,2021/06/02 20:31:06+00,45.63158,-121.2125,Wasco,170.0,Undetermined,67.5,0.013999999999999999
14049,-122.631314095,43.5612753500001,2021/07/27 14:32:14+00,43.56127,-122.6313,Lane,0.25,Natural,67.6,0.0026666666666666666
14050,-122.237113985,43.2863153690001,2017/09/07 20:32:40+00,43.00648,-122.5852,Douglas,0.1,Natural,62.5,0.06366666666666666
14051,-121.183513714,42.6748854250001,2020/07/28 15:36:45+00,42.68138,-121.1827,Klamath,0.25,Natural,63.4,0.0036666666666666666
14052,-120.404414129,45.5884957010001,2017/06/25 23:10:59+00,45.56881,-120.4039,Gilliam,145.0,Human,64.0,0.017333333333333333
14053,-122.27501406200001,43.680105392,2015/06/27 18:29:56+00,43.6783,-122.261,Lane,0.25,Natural,64.0,0.021
14054,-121.764714021,43.892915455,2020/08/14 19:47:00+00,43.89304,-121.7647,Deschutes,0.1,Human,64.0,0.0036666666666666666
14055,-121.842014224,44.895605511999996,2014/10/19 18:43:59+00,,,Clackamas,0.1,Human,54.0,0.321
14056,-121.115813983,44.247425541000005,2017/07/24 17:45:00+00,44.24742,-121.1158,Deschutes,0.1,Human,66.1,0.001
14057,-119.34501383899999,45.03992576899999,2018/08/17 16:59:48+00,45.04126,-119.3448,Morrow,0.1,Natural,69.4,0.013999999999999999
14058,-122.72471401600001,43.0330453070001,2021/08/08 00:01:37+00,42.9783,-122.8226,Douglas,0.1,Natural,67.5,0.005666666666666667
14059,-122.35701413700001,44.0190054060001,2014/08/11 02:18:00+00,,,Lane,1.5,Natural,66.6,0.019
14060,-118.41731364299999,44.866555847,2020/08/06 18:52:11+00,44.86466,-118.4061,Grant,0.25,Natural,65.1,0.006666666666666667
14061,-122.180014095,43.9418054180001,2014/08/11 17:52:59+00,,,Lane,0.1,Natural,66.6,0.019
14062,-121.83769329100001,42.561458351999995,2021/03/28 23:37:00+00,42.56283,-121.8367,Klamath,52.8,Human,35.5,0.037000000000000005
14063,-122.21101401700001,43.487205385,2015/07/01 01:55:50+00,43.487,-122.2106,Lane,0.25,Natural,67.4,0.008333333333333333
14064,-123.24151406600001,42.872685248,2021/08/02 03:36:00+00,42.87225,-123.2325,Douglas,31.22,Natural,67.5,0.005666666666666667
14065,-121.170113934,43.93988551500011,2016/07/18 17:56:52+00,43.96086,-121.1505,Deschutes,0.1,Natural,60.6,0.013333333333333334
14066,-120.483013746,43.516105550000105,2014/08/02 01:09:59+00,,,Lake,,,64.2,0.02266666666666667
14067,-121.875414051,43.959835448,2019/08/29 01:36:39+00,43.96116,-121.8764,Lane,0.25,Natural,66.0,0.02733333333333333
14068,-122.97101412299999,43.426055309,2021/07/31 17:16:00+00,43.42611,-122.9708,Douglas,0.1,Human,69.5,0.0016666666666666668
14069,-117.637013708,45.898806001000004,2014/07/24 21:24:59+00,,,Wallowa,2.0,Natural,68.7,0.012
14070,-118.30821359299999,44.7067558460001,2021/08/05 22:22:26+00,44.72189,-118.304,Baker,2.1,Natural,66.2,0.027000000000000003
14071,-121.392013656,42.117505365999996,2015/08/05 15:58:33+00,42.1175,-121.3919,Klamath,0.1,Natural,63.1,0.011333333333333334
14072,-116.969713524,45.598886045,2022/08/25 00:24:00+00,45.59475,-116.9771,Wallowa,63.0,Natural,68.4,0.016666666666666666
14073,-118.869013326,42.6492056330001,2015/07/16 22:51:59+00,42.6402,-118.8224,Harney,0.25,Natural,66.8,0.035333333333333335
14074,-121.638814091,44.3758054990001,2021/07/23 21:13:00+00,44.37106,-121.6438,Deschutes,0.1,Human,68.1,0.004666666666666667
14075,-117.34881355700001,45.410355993000096,2018/05/29 00:11:18+00,45.40901,-117.3515,Wallowa,5.0,Human,52.7,0.10866666666666666
14076,-120.54271353,42.1834954460001,2018/08/09 23:42:59+00,42.18635,-120.5418,Lake,2.6,Human,65.1,0.0013333333333333333
14077,-118.47711347299999,43.8927457670001,2019/08/10 00:55:00+00,43.93233,-118.4564,Harney,0.1,Natural,68.0,0.011666666666666664
14078,-121.776614255,45.1046655310001,2016/08/03 21:53:00+00,45.10466,-121.7766,Clackamas,0.1,Human,65.1,0.009000000000000001
14079,-121.871314271,45.1084455220001,2016/08/25 21:19:33+00,45.10824,-121.8712,Clackamas,0.1,Human,65.1,0.009000000000000001
14080,-121.91301418299999,44.62589548800001,2022/08/12 20:36:10+00,44.62861,-121.9114,Linn,0.25,Natural,68.3,0.003
14081,-119.52671384799999,44.9262157430001,2016/10/09 23:01:26+00,44.87775,-119.6109,Grant,0.5,Human,45.0,0.10866666666666666
14082,-122.21451385299999,42.536375321,2022/09/07 17:20:34+00,42.53588,-122.2129,Klamath,0.1,Natural,59.5,0.02866666666666667
14083,-121.84481377600001,42.420005347,2016/09/01 00:43:59+00,42.42402,-121.8459,Klamath,0.1,Human,53.9,0.007333333333333333
14084,-120.70381410200001,45.210855646000006,2020/07/06 18:20:59+00,45.22878,-120.72,Sherman,2.0,Human,69.2,0.0
14085,-117.63461362299999,45.48132597000011,2019/08/08 22:43:02+00,45.48405,-117.6364,Wallowa,0.25,Natural,65.0,0.018666666666666668
14086,-121.76981426100001,45.1385855340001,2020/08/25 19:06:59+00,45.11404,-121.805,Clackamas,0.1,Human,64.0,0.011333333333333334
14087,-120.45181390200001,44.3969856160001,2017/09/08 23:24:11+00,44.38366,-120.4745,Crook,0.22,Natural,58.0,0.015666666666666666
14088,-117.786713327,43.763345821,2022/08/18 11:35:00+00,43.76921,-117.791,Malheur,0.1,Human,75.0,0.003
14089,-121.058115988,42.352534705,2020/09/03 23:42:00+00,42.37596,-121.0664,Klamath,0.1,Human,60.4,0.01
14090,-121.897214263,45.045055516000005,2017/08/18 23:45:00+00,45.04475,-121.8963,Clackamas,20.7,Human,68.4,0.007666666666666667
14091,-122.395216854,42.3734072930001,2015/06/09 21:43:31+00,42.3675,-122.394402,Jackson,0.1,Natural,67.1,0.01633333333333333
14092,-118.271215506,44.2753048160001,2015/08/12 17:04:41+00,44.275299,-118.271202,Baker,0.1,Natural,67.9,0.005333333333333333
14093,-123.59051397700001,42.032605161999996,2017/08/11 05:16:00+00,42.03041,-123.591,Josephine,70.0,Natural,72.0,0.0016666666666666668
14094,-117.693913584,45.2310159460001,2017/08/30 05:03:30+00,45.23091,-117.6939,Union,0.1,Natural,67.3,0.010666666666666666
14095,-120.99601373799999,42.9934054650001,2015/07/07 23:20:58+00,42.985,-120.969,Lake,0.56,Natural,65.0,0.043333333333333335
14096,-121.05801393700001,44.050005533000004,2014/08/04 00:21:59+00,,,Deschutes,,Natural,62.8,0.02633333333333333
14097,-121.870014327,45.3844055390001,2015/07/16 18:22:20+00,45.3844,-121.8699,Clackamas,0.1,Human,66.9,0.011333333333333334
14098,-119.598013735,44.2719056890001,2014/08/19 00:43:59+00,,,Grant,0.1,Natural,63.7,0.034333333333333334
14099,-121.391313956,43.863865489,2020/06/07 21:20:00+00,43.85584,-121.3949,Deschutes,0.1,Human,54.6,0.02866666666666667
14100,-122.44271385100001,42.3107652850001,2017/09/07 23:57:13+00,42.31076,-122.4427,Jackson,0.3,Natural,62.1,0.03333333333333333
14101,-121.563813954,43.70103546100009,2020/04/28 19:01:57+00,43.70491,-121.5555,Deschutes,0.1,Human,42.8,0.03133333333333333
14102,-117.696513445,44.502345889,2016/08/06 08:13:00+00,44.49397,-117.6045,Baker,11.6,Natural,67.0,0.004
14103,-122.49751401200001,43.20893534,2017/08/11 01:41:44+00,43.214986,-122.476618,Douglas,3958.0,Natural,70.2,0.003
14104,-118.120813697,45.409155917000106,2019/07/26 18:14:00+00,45.41593,-118.1253,Union,0.1,Human,61.9,0.008
14105,-121.882014247,44.9772055130001,2014/07/19 17:45:59+00,,,Clackamas,0.1,Undetermined,66.6,0.033666666666666664
14106,-122.253313876,42.63849532400009,2017/07/25 13:54:45+00,42.64191,-122.2363,Klamath,0.1,Natural,66.6,0.005666666666666667
14107,-117.094411577,45.744604044,2015/07/11 22:16:50+00,45.743801,-117.094002,Wallowa,0.1,Natural,64.6,0.04233333333333333
14108,-118.514813539,44.222905788999995,2022/11/02 15:56:00+00,44.2229,-118.5148,Grant,0.1,Human,29.4,0.07966666666666668
14109,-121.32611401,44.211925518,2022/07/03 02:23:00+00,44.21192,-121.3261,Deschutes,0.1,Natural,67.0,0.009666666666666664
14110,-121.515513968,43.822865474,2021/05/28 18:41:00+00,43.82668,-121.5158,Deschutes,0.5,Human,48.4,0.027666666666666662
14111,-123.031013983,42.5681252480001,2019/08/09 21:00:00+00,42.17661,-123.1221,Jackson,0.1,Natural,69.3,0.03866666666666666
14112,-122.15981429600001,45.0029754870001,2022/08/11 16:53:57+00,45.01996,-122.1427,Clackamas,0.5,Natural,68.3,0.0033333333333333327
14113,-121.77761396700001,43.585415433,2017/08/26 01:28:00+00,43.58027,-121.7718,Klamath,4.5,Human,66.8,0.010333333333333332
14114,-122.894013944,42.459205254000004,2014/06/19 18:46:59+00,,,Jackson,,Human,59.9,0.024
14115,-121.42721398399999,43.983795493000095,2016/07/21 21:04:59+00,43.99448,-121.4065,Deschutes,0.11,Human,60.6,0.013333333333333334
14116,-121.67611391,43.3573354270001,2017/07/26 23:35:18+00,43.35704000000001,-121.6779,Klamath,0.1,Natural,66.6,0.005666666666666667
14117,-122.441713965,42.9889953310001,2017/08/08 02:08:50+00,42.98895,-122.4408,Douglas,0.1,Natural,70.2,0.003
14118,-120.100013824,44.2958056430001,2014/07/13 23:23:59+00,,,Crook,0.5,Natural,69.8,0.012333333333333332
14119,-124.133014402,44.008265232,2016/07/05 17:07:47+00,44.00826,-124.133,Lane,,Human,62.6,0.04
14120,-120.14711346700001,42.189995482,2018/07/15 16:41:45+00,42.1725,-120.1481,Lake,0.1,Natural,68.2,0.007666666666666667
14121,-120.551813923,44.4181356070001,2018/11/20 18:26:00+00,44.41813,-120.5518,Crook,0.1,Human,36.8,0.03066666666666667
14122,-121.656375396,45.3443666690001,2020/09/07 13:37:00+00,45.33139,-121.662,Hood River,0.7,Unknown,60.3,0.07233333333333332
14123,-120.00261374799999,43.970085628999996,2019/08/10 00:04:00+00,44.01128,-120.0352,Crook,180.0,Natural,66.7,0.04566666666666667
14124,-123.11531402899999,42.764555253000005,2021/08/07 22:02:00+00,42.76455,-123.1153,Douglas,0.3,Natural,67.5,0.005666666666666667
14125,-121.00701365799999,42.5045054290001,2014/08/05 00:53:59+00,,,Klamath,0.1,Natural,63.0,0.018666666666666668
14126,-122.464014099,43.7225053760001,2014/08/11 17:48:59+00,,,Lane,3.0,Natural,66.6,0.019
14127,-121.52161394,43.660465462,2022/10/10 16:52:00+00,43.66724,-121.5137,Deschutes,0.1,Human,51.2,0.028999999999999998
14128,-121.556814054,44.248965498000096,2018/06/21 14:52:21+00,44.24896,-121.5568,Deschutes,0.1,Natural,55.3,0.02433333333333333
14129,-117.962513415,44.07806143,2016/06/07 05:16:00+00,44.0332,-117.8617,Malheur,170.0,Natural,65.2,0.07266666666666667
14130,-117.589313643,45.6209159850001,2020/05/12 04:27:00+00,45.61277000000001,-117.5731,Wallowa,0.1,Natural,49.3,0.14633333333333332
14131,-122.911013879,42.051005225,2015/08/02 18:39:27+00,42.051,-122.9115,Jackson,0.1,Natural,68.9,0.006333333333333333
14132,-122.66661398299999,42.894945303,2021/08/02 18:12:12+00,42.89494000000001,-122.6666,Douglas,0.1,Natural,67.5,0.005666666666666667
14133,-121.510215047,44.249406503,2015/06/14 23:00:00+00,44.2407,-121.502296,Deschutes,0.2,Human,62.2,0.010666666666666666
14134,-123.326613993,42.3661052080001,2016/09/17 13:49:00+00,42.35055,-123.317,Josephine,0.1,Undetermined,61.5,0.002
14135,-117.07991341799999,44.948655983,2021/08/01 13:50:03+00,44.94664,-117.0639,Baker,0.1,Natural,66.2,0.027000000000000003
14136,-122.10141412600001,44.1729354400001,2018/11/19 16:15:00+00,44.17293,-122.1014,Lane,0.1,Human,44.7,0.18633333333333327
14137,-118.18811370799999,45.40395591,2016/08/06 18:14:00+00,45.40395,-118.1881,Union,0.1,Human,63.6,0.009000000000000001
14138,-121.744514118,44.426265492,2017/09/08 00:54:42+00,44.43378,-121.7593,Jefferson,0.1,Natural,59.8,0.034333333333333334
14139,-121.09031416,45.1825056050001,2018/09/17 15:33:00+00,45.18812,-121.0901,Wasco,0.5,Human,57.7,0.004
14140,-119.06451364799999,44.293345742,2017/08/13 16:50:27+00,44.29058,-119.0646,Grant,0.1,Natural,67.6,0.008333333333333333
14141,-121.71421427700001,45.261405546999995,2022/07/17 22:31:00+00,45.261541,-121.71423,Clackamas,0.1,Human,66.9,0.013666666666666666
14142,-117.606115622,45.503106975,2015/08/11 21:54:26+00,45.507801,-117.611298,Wallowa,19.5,Undetermined,64.9,0.016666666666666666
14143,-122.343913951,42.99558534,2017/08/08 00:37:45+00,42.99451,-122.3431,Douglas,1.0,Natural,70.2,0.003
14144,-121.74161428299999,45.2702255450001,2020/07/06 00:29:00+00,45.27022,-121.7416,Clackamas,0.1,Human,63.4,0.009333333333333334
14145,-121.795214001,43.759745443,2019/06/26 22:51:50+00,43.75974,-121.7952,Deschutes,0.8,Natural,55.7,0.01633333333333333
14146,-121.17151397299999,44.148665529,2020/04/13 21:27:00+00,44.14537,-121.1721,Deschutes,0.1,Human,42.8,0.03133333333333333
14147,-121.433213993,44.030825496000006,2017/07/07 01:09:00+00,44.04367,-121.4093,Deschutes,0.1,Human,66.1,0.001
14148,-121.380613956,43.87300549,2021/07/26 15:27:31+00,43.8703,-121.3747,Deschutes,0.1,Natural,68.1,0.004666666666666667
14149,-121.06071377100001,43.1255554690001,2018/04/23 16:47:59+00,43.12555,-121.0607,Lake,0.1,Unknown,42.3,0.050666666666666665
14150,-118.965613789,45.122075812,2020/08/19 07:19:37+00,45.11583,-118.9512,Umatilla,0.1,Natural,68.7,0.003
14151,-121.38501421,45.1928055760001,2015/06/30 01:41:13+00,45.195,-121.3872,Wasco,0.5,Human,68.5,0.0036666666666666666
14152,-117.218713346,44.43525592899999,2017/08/03 21:36:59+00,44.4088,-117.2341,Baker,2288.88,Human,70.5,0.012333333333333332
14153,-122.06501392,43.0636053710001,2014/08/09 16:47:00+00,,,Klamath,,Natural,63.0,0.018666666666666668
14154,-123.394114054,42.6677752210001,2022/08/17 19:10:00+00,42.66777,-123.394,Josephine,0.2,Natural,71.7,0.0026666666666666666
14155,-122.241013834,42.398205309,2014/07/30 23:03:59+00,,,Klamath,0.1,Natural,67.7,0.012666666666666666
14156,-121.217017021,44.3644045390001,2015/09/24 14:36:59+00,44.363998,-121.221199,Deschutes,0.1,Undetermined,53.8,0.022
14157,-118.91861367,44.545735775,2019/08/09 14:10:17+00,44.5266,-118.949,Grant,0.1,Natural,64.9,0.024
14158,-121.931613993,43.5941754190001,2020/08/16 22:55:32+00,43.59417,-121.9316,Klamath,0.1,Natural,64.8,0.004
14159,-117.41671354,45.259655975,2017/08/29 17:03:20+00,45.25965,-117.4167,Wallowa,0.1,Natural,67.3,0.009333333333333334
14160,-118.60401382100001,45.5997058830001,2014/06/18 22:09:59+00,,,Umatilla,3.1,,60.0,0.06666666666666668
14161,-117.052613425,45.0134259910001,2016/07/10 01:39:44+00,45.01342,-117.0526,Baker,0.1,Natural,65.2,0.02266666666666667
14162,-121.629913968,43.7198554560001,2016/05/27 15:59:00+00,43.72314,-121.6274,Deschutes,0.1,Human,49.7,0.04233333333333333
14163,-121.781913796,42.597205365,2020/08/15 21:55:00+00,42.59552,-121.7889,Klamath,2.0,Human,64.8,0.004
14164,-121.49041411200001,44.60692552800001,2019/08/10 01:12:12+00,44.58498,-121.443,Jefferson,0.1,Natural,67.1,0.027000000000000003
14165,-120.666313565,42.277605441999995,2020/07/22 14:39:56+00,42.27473,-120.6565,Lake,0.25,Natural,65.2,0.007666666666666667
14166,-117.313413585,45.58610801,2015/06/28 23:58:00+00,45.585602,-117.313698,Wallowa,0.1,Natural,62.8,0.029333333333333333
14167,-121.878317744,42.190706327,2015/08/16 06:11:00+00,42.1917,-121.8647,Klamath,1.86,Human,63.1,0.011333333333333334
14168,-118.666013641,44.626905805,2014/07/14 01:24:00+00,,,Grant,0.1,Natural,68.3,0.013
14169,-124.119914416,44.093045238000094,2018/08/17 14:44:00+00,44.0872,-124.1178,Lane,0.1,Human,65.6,0.004333333333333333
14170,-117.165675746,42.879934012,2020/07/22 21:00:00+00,42.91048,-117.1984,Malheur,45.0,Natural,70.4,0.0016666666666666668
14171,-118.58751352899999,44.096985773,2020/08/19 17:55:59+00,44.09727,-118.5893,Grant,1.5,Natural,65.1,0.006666666666666667
14172,-123.10741391200001,42.07114520800009,2016/08/17 15:04:00+00,42.06955,-123.1257,Jackson,0.25,Human,70.3,0.0003333333333333333
14173,-120.944013826,43.543625508999995,2017/07/25 21:48:13+00,43.53558,-120.9419,Lake,0.1,Natural,69.2,0.008333333333333333
14174,-122.00101406700001,43.941605435,2014/09/23 21:33:59+00,,,Lane,0.1,Natural,62.6,0.06766666666666668
14175,-122.379713795,42.027307271,2015/07/14 20:07:59+00,42.031898,-122.377502,Jackson,0.7,Natural,70.4,0.027666666666666662
14176,-118.87291353100001,43.836395726000006,2019/08/31 21:12:19+00,43.82258,-118.8661,Harney,0.1,Natural,68.0,0.011666666666666664
14177,-122.20641411,44.00133541899999,2017/08/11 01:40:36+00,44.00305,-122.1903,Lane,1.5,Natural,68.7,0.004333333333333333
14178,-122.643014147,43.833305366000005,2017/07/20 19:12:00+00,43.8372,-122.6425,Lane,0.25,Human,65.7,0.0006666666666666666
14179,-121.47081396700001,43.85654548000011,2018/05/22 21:36:30+00,43.85675,-121.4662,Deschutes,0.1,Human,52.3,0.03933333333333333
14180,-117.65471367,45.6955959840001,2022/08/22 18:54:03+00,45.69459000000001,-117.6533,Wallowa,0.1,Natural,68.4,0.016666666666666666
14181,-117.18411321,43.711445873000095,2018/07/17 00:37:59+00,43.57301,-117.1045,Malheur,32.0,Natural,74.2,0.0
14182,-122.89901406,43.131805297,2014/08/18 00:08:59+00,,,Douglas,0.1,Natural,68.4,0.011
14183,-121.438813986,43.986505492,2020/12/22 20:42:59+00,44.00083,-121.4133,Deschutes,0.1,Human,31.6,0.08466666666666668
14184,-121.86491380700001,42.5856153560001,2016/05/12 22:51:59+00,42.58673,-121.8641,Klamath,0.1,Human,49.7,0.037333333333333336
14185,-121.43671379,42.885665417,2020/06/11 14:10:59+00,42.86998,-121.4393,Klamath,0.1,Natural,55.2,0.03133333333333333
14186,-119.33491358399999,43.6848046710001,2015/06/16 03:41:10+00,43.700298,-119.318703,Harney,0.1,Natural,66.8,0.0026666666666666666
14187,-122.519713862,42.305875277,2019/08/10 17:10:00+00,42.30587,-122.5197,Jackson,0.1,Natural,69.3,0.03866666666666666
14188,-122.668013999,42.9844053090001,2015/07/10 20:52:59+00,,,Douglas,0.1,Natural,69.3,0.009333333333333334
14189,-121.47291404,44.2486155060001,2017/09/05 17:18:09+00,44.24066,-121.4738,Deschutes,0.1,Human,55.9,0.03866666666666666
14190,-121.98601405299999,43.8778054320001,2015/06/27 14:45:59+00,43.8825,-121.9742,Lane,0.8,Natural,64.0,0.021
14191,-121.74881401299999,43.863625453999994,2019/08/28 23:10:35+00,43.85688,-121.7565,Deschutes,0.1,Natural,64.0,0.03266666666666666
14192,-121.483813827,43.0554754240001,2020/05/29 19:57:12+00,43.08739,-121.5379,Klamath,111.0,Natural,49.3,0.07033333333333333
14193,-118.25951373299999,45.4693159080001,2019/08/12 01:15:00+00,45.46129000000001,-118.2506,Umatilla,0.1,Natural,69.0,0.01833333333333333
14194,-120.984013745,43.0449054700001,2014/07/03 03:51:00+00,,,Lake,0.3,Natural,69.8,0.014333333333333332
14195,-122.603314038,43.262615333,2017/08/11 03:15:12+00,43.26267,-122.603,Douglas,0.1,Natural,70.2,0.003
14196,-123.206714345,44.4294653480001,2018/07/05 15:43:59+00,44.42953,-123.207,Linn,0.1,Human,67.3,0.0
14197,-117.530013548,45.1989059590001,2015/07/01 22:02:00+00,45.1786,-117.366699,Union,157.0,Natural,64.7,0.052000000000000005
14198,-122.358813965,43.062475343000095,2022/08/18 01:29:15+00,43.065,-122.3574,Douglas,0.25,Natural,70.1,0.004333333333333333
14199,-118.70001365200001,44.652805803999996,2014/07/14 01:02:00+00,,,Grant,0.3,Natural,68.3,0.013
14200,-122.18001433799999,45.1964054960001,2014/09/14 04:11:00+00,,,Clackamas,5521.0,Human,61.0,0.05466666666666666
14201,-119.36961368899999,44.233815708000094,2022/09/01 14:12:00+00,44.22893,-119.3706,Grant,0.25,Human,60.1,0.016
14202,-119.45371384100001,44.9543657520001,2020/08/17 16:25:04+00,44.93404,-119.4442,Grant,0.1,Natural,65.1,0.006666666666666667
14203,-119.08771358,43.902895711000006,2019/06/26 19:19:09+00,43.91015,-119.0468,Harney,0.1,Natural,58.2,0.01633333333333333
14204,-124.002514407,44.134985252,2021/09/12 19:15:59+00,44.13498,-124.0025,Lane,0.1,Human,60.5,0.13433333333333333
14205,-119.535814047,45.90549581,2020/07/05 05:29:59+00,45.90488,-119.5356,Morrow,0.1,Unknown,69.3,0.001
14206,-121.19001392,43.845105507,2014/07/25 20:13:00+00,,,Deschutes,0.5,Natural,67.1,0.02233333333333333
14207,-122.713113926,42.514305274,2020/07/30 22:11:00+00,42.5144,-122.7134,Jackson,761.0,Natural,68.5,0.001
14208,-121.24211368,42.413745401,2021/06/22 16:17:12+00,42.40535,-121.2419,Klamath,0.1,Natural,62.4,0.018000000000000002
14209,-121.16721409200001,44.7756555710001,2020/08/04 19:12:00+00,44.63482,-121.1345,Jefferson,10.0,Human,67.1,0.002
14210,-121.635120971,43.111843983,2020/06/26 14:38:00+00,43.1168,-121.6361,Klamath,0.1,Human,55.2,0.03133333333333333
14211,-120.613313554,42.258455446,2021/06/27 03:54:00+00,42.25907,-120.6156,Lake,0.1,Human,64.5,0.016
14212,-119.16851359,43.8806857010001,2018/06/21 01:57:48+00,43.89597,-119.1862,Harney,0.1,Natural,58.8,0.029333333333333333
14213,-121.249013948,43.945305508000004,2015/03/20 15:16:00+00,,,Deschutes,,Human,42.4,0.060666666666666674
14214,-118.569613185,42.0918756130001,2020/09/13 20:42:59+00,42.09698,-118.583,Harney,2.0,Human,62.3,0.0016666666666666668
14215,-121.687542098,45.4933944530001,2021/07/26 17:29:59+00,45.49772,-121.6902,Hood River,0.1,Human,66.7,0.0
14216,-118.618113625,44.5877358070001,2019/07/23 23:43:39+00,44.59936,-118.6229,Grant,4.0,Natural,62.6,0.007666666666666667
14217,-118.011313788,45.954825968000094,2022/09/17 16:27:11+00,45.95484,-118.0096,Umatilla,0.1,Natural,63.2,0.012
14218,-122.407014029,43.38540536,2015/07/10 00:41:33+00,43.3862,-122.3993,Douglas,0.1,Natural,69.3,0.009333333333333334
